Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode,Order_Priority
ORD-10142,2022-05-23,2022-05-25,CUST-140,Customer_92,Corporate,South,Illinois,Houston,PROD-1250,Phone,Technology,Tables,1282.2,7,0.14,76.93,22.44,Credit Card,Low
ORD-10143,2022-05-24,2022-05-26,CUST-127,Customer_287,Home Office,East,Illinois,Los Angeles,PROD-5951,Printer,Furniture,Accessories,2972.39,5,0.21,-29.72,51.27,Credit Card,Medium
ORD-10144,2022-05-25,2022-05-27,CUST-234,Customer_51,Corporate,West,Illinois,Chicago,PROD-9098,Printer,Technology,Storage,397.08,9,0.27,-27.8,43.18,UPI,Low
ORD-10145,2022-05-26,2022-05-28,CUST-300,Customer_29,Corporate,East,Texas,New York City,PROD-6289,Office Chair,Furniture,Chairs,180.17,4,0.38,-32.43,79.37,UPI,High
ORD-10146,2022-05-27,2022-05-29,CUST-939,Customer_296,Consumer,South,California,Los Angeles,PROD-9102,Printer,Office Supplies,Storage,1342.09,3,0.1,134.21,78.74,Credit Card,Low
ORD-10147,2022-05-28,2022-05-30,CUST-879,Customer_297,Home Office,East,Illinois,Miami,PROD-8257,Desk,Furniture,Phones,2713.43,2,0.35,-407.01,52.63,Credit Card,Low
ORD-10148,2022-05-29,2022-05-31,CUST-132,Customer_214,Corporate,South,Illinois,New York City,PROD-6565,Office Chair,Office Supplies,Tables,4542.7,1,0.37,-772.26,38.22,UPI,Low
ORD-10149,2022-05-30,2022-06-01,CUST-147,Customer_267,Corporate,East,Texas,Miami,PROD-7437,Storage Box,Furniture,Tables,4239.85,6,0.27,-296.79,41.84,UPI,Medium
ORD-10150,2022-05-31,2022-06-02,CUST-602,Customer_257,Consumer,South,California,Los Angeles,PROD-2173,Phone,Furniture,Storage,2477.71,2,0.37,-421.21,56.19,Credit Card,Medium
ORD-10151,2022-06-01,2022-06-03,CUST-506,Customer_101,Consumer,Central,New York,New York City,PROD-9624,Office Chair,Technology,Chairs,233.41,8,0.16,9.34,12.62,COD,Low
ORD-10152,2022-06-02,2022-06-04,CUST-673,Customer_110,Home Office,East,Texas,Miami,PROD-1835,Storage Box,Furniture,Tables,2699.5,6,0.38,-485.91,29.63,Credit Card,Low
ORD-10153,2022-06-03,2022-06-05,CUST-827,Customer_182,Corporate,East,California,Chicago,PROD-3262,Office Chair,Furniture,Storage,3538.74,5,0.28,-283.1,10.65,UPI,High
ORD-10154,2022-06-04,2022-06-06,CUST-904,Customer_1,Home Office,Central,Illinois,Chicago,PROD-5567,Laptop,Office Supplies,Chairs,1728.86,2,0.02,311.19,10.5,UPI,Low
ORD-10155,2022-06-05,2022-06-07,CUST-198,Customer_55,Corporate,Central,California,Los Angeles,PROD-4815,Laptop,Furniture,Storage,599.76,7,0.36,-95.96,19.69,COD,High
ORD-10156,2022-06-06,2022-06-08,CUST-783,Customer_149,Home Office,East,California,New York City,PROD-1246,Office Chair,Technology,Chairs,1428.91,2,0.19,14.29,41.39,Credit Card,Medium
ORD-10157,2022-06-07,2022-06-09,CUST-971,Customer_137,Consumer,Central,California,Houston,PROD-3429,Monitor,Office Supplies,Accessories,3869.36,5,0.18,77.39,63.86,UPI,Low
ORD-10158,2022-06-08,2022-06-10,CUST-825,Customer_202,Corporate,West,New York,New York City,PROD-6287,Printer,Technology,Chairs,1788.66,2,0.23,-53.66,41.41,Credit Card,High
ORD-10159,2022-06-09,2022-06-11,CUST-646,Customer_117,Home Office,South,California,Chicago,PROD-3607,Laptop,Technology,Phones,4069.31,2,0.06,569.7,30.16,UPI,Medium
ORD-10160,2022-06-10,2022-06-12,CUST-838,Customer_154,Consumer,South,New York,Miami,PROD-6930,Monitor,Technology,Accessories,1631.63,7,0.19,16.32,11.18,COD,High
ORD-10161,2022-06-11,2022-06-13,CUST-712,Customer_291,Consumer,South,Illinois,Houston,PROD-5022,Monitor,Technology,Storage,859.6,9,0.33,-111.75,46.27,Credit Card,Medium
ORD-10162,2022-06-12,2022-06-14,CUST-561,Customer_63,Home Office,West,New York,Los Angeles,PROD-5784,Phone,Office Supplies,Accessories,2207.45,5,0.01,419.42,25.35,Credit Card,Low
ORD-10163,2022-06-13,2022-06-15,CUST-742,Customer_244,Corporate,Central,Illinois,Houston,PROD-7617,Storage Box,Furniture,Accessories,2288.76,7,0.11,205.99,51.12,COD,High
ORD-10164,2022-06-14,2022-06-16,CUST-868,Customer_25,Corporate,Central,Illinois,Los Angeles,PROD-4151,Desk,Technology,Storage,129.74,4,0.0,25.95,78.29,UPI,Low
ORD-10165,2022-06-15,2022-06-17,CUST-104,Customer_90,Consumer,East,New York,Houston,PROD-6580,Laptop,Office Supplies,Storage,629.37,2,0.17,18.88,13.35,UPI,High
ORD-10166,2022-06-16,2022-06-18,CUST-317,Customer_75,Corporate,Central,Texas,Los Angeles,PROD-8054,Office Chair,Technology,Phones,965.38,3,0.29,-86.88,20.91,Credit Card,Medium
ORD-10167,2022-06-17,2022-06-19,CUST-602,Customer_294,Corporate,East,Florida,Los Angeles,PROD-8706,Printer,Furniture,Storage,612.26,2,0.32,-73.47,40.48,COD,High
ORD-10168,2022-06-18,2022-06-20,CUST-866,Customer_210,Corporate,West,California,Houston,PROD-8619,Desk,Office Supplies,Tables,1740.55,5,0.38,-313.3,77.65,Credit Card,High
ORD-10169,2022-06-19,2022-06-21,CUST-497,Customer_17,Consumer,South,Florida,Houston,PROD-5573,Storage Box,Office Supplies,Tables,4824.88,6,0.24,-193.0,62.89,Credit Card,Low
ORD-10170,2022-06-20,2022-06-22,CUST-970,Customer_128,Home Office,South,California,Los Angeles,PROD-4491,Monitor,Furniture,Phones,2570.65,7,0.1,257.06,72.37,UPI,Low
ORD-10171,2022-06-21,2022-06-23,CUST-894,Customer_251,Corporate,South,California,Chicago,PROD-1706,Storage Box,Office Supplies,Chairs,3156.4,3,0.37,-536.59,30.03,UPI,Low
ORD-10172,2022-06-22,2022-06-24,CUST-492,Customer_179,Consumer,Central,Illinois,Houston,PROD-7997,Laptop,Furniture,Chairs,1814.11,4,0.31,-199.55,79.4,UPI,Medium
ORD-10173,2022-06-23,2022-06-25,CUST-306,Customer_182,Consumer,East,California,New York City,PROD-6233,Storage Box,Office Supplies,Tables,1651.26,8,0.23,-49.54,12.71,UPI,Low
ORD-10174,2022-06-24,2022-06-26,CUST-114,Customer_152,Home Office,East,California,Miami,PROD-9945,Storage Box,Office Supplies,Storage,164.58,4,0.28,-13.17,8.97,UPI,High
ORD-10175,2022-06-25,2022-06-27,CUST-957,Customer_25,Corporate,West,New York,Los Angeles,PROD-6755,Printer,Furniture,Phones,2526.65,7,0.37,-429.53,69.17,COD,Medium
ORD-10176,2022-06-26,2022-06-28,CUST-653,Customer_180,Corporate,Central,Florida,Los Angeles,PROD-7960,Monitor,Furniture,Chairs,2443.86,6,0.28,-195.51,74.54,Credit Card,Low
ORD-10177,2022-06-27,2022-06-29,CUST-991,Customer_198,Home Office,West,New York,Miami,PROD-9779,Printer,Office Supplies,Chairs,831.26,7,0.15,41.56,11.79,COD,High
ORD-10178,2022-06-28,2022-06-30,CUST-560,Customer_161,Home Office,East,California,Chicago,PROD-2334,Printer,Office Supplies,Accessories,3833.4,1,0.29,-345.01,13.51,Credit Card,High
ORD-10179,2022-06-29,2022-07-01,CUST-790,Customer_177,Consumer,East,Illinois,Miami,PROD-6588,Office Chair,Furniture,Tables,2488.74,3,0.02,447.97,7.49,UPI,Medium
ORD-10180,2022-06-30,2022-07-02,CUST-674,Customer_285,Consumer,South,New York,Houston,PROD-2847,Storage Box,Furniture,Storage,1728.02,6,0.15,86.4,12.84,COD,High
ORD-10181,2022-07-01,2022-07-03,CUST-963,Customer_63,Home Office,Central,New York,Miami,PROD-7851,Storage Box,Office Supplies,Phones,777.2,3,0.16,31.09,20.71,Credit Card,Low
ORD-10182,2022-07-02,2022-07-04,CUST-842,Customer_150,Corporate,East,Texas,Los Angeles,PROD-8211,Storage Box,Office Supplies,Chairs,2783.2,7,0.07,361.82,77.76,UPI,High
ORD-10183,2022-07-03,2022-07-05,CUST-340,Customer_154,Consumer,South,California,Miami,PROD-8865,Phone,Office Supplies,Accessories,3776.44,9,0.01,717.52,55.09,UPI,Low
ORD-10184,2022-07-04,2022-07-06,CUST-663,Customer_156,Consumer,Central,Illinois,New York City,PROD-4317,Printer,Furniture,Tables,1445.9,3,0.05,216.89,63.39,COD,Low
ORD-10185,2022-07-05,2022-07-07,CUST-195,Customer_49,Corporate,West,New York,Houston,PROD-7811,Desk,Office Supplies,Tables,1133.03,1,0.26,-67.98,63.21,COD,Medium
ORD-10186,2022-07-06,2022-07-08,CUST-833,Customer_84,Consumer,Central,New York,Miami,PROD-1164,Laptop,Technology,Phones,2633.58,6,0.32,-316.03,45.13,COD,High
ORD-10187,2022-07-07,2022-07-09,CUST-584,Customer_177,Corporate,Central,Illinois,Los Angeles,PROD-8060,Monitor,Furniture,Chairs,818.95,1,0.4,-163.79,64.81,UPI,Medium
ORD-10188,2022-07-08,2022-07-10,CUST-506,Customer_148,Corporate,East,California,Houston,PROD-4057,Desk,Office Supplies,Phones,3349.74,1,0.14,200.98,49.69,Credit Card,Medium
ORD-10189,2022-07-09,2022-07-11,CUST-330,Customer_118,Corporate,East,Texas,Los Angeles,PROD-5428,Monitor,Furniture,Phones,3046.45,8,0.24,-121.86,28.59,Credit Card,Medium
ORD-10190,2022-07-10,2022-07-12,CUST-848,Customer_63,Home Office,Central,New York,Chicago,PROD-1402,Office Chair,Technology,Accessories,481.06,9,0.37,-81.78,47.08,COD,Low
ORD-10191,2022-07-11,2022-07-13,CUST-754,Customer_189,Home Office,East,Texas,New York City,PROD-9605,Office Chair,Furniture,Tables,230.78,2,0.07,30.0,45.01,Credit Card,Low
ORD-10192,2022-07-12,2022-07-14,CUST-270,Customer_49,Home Office,East,Florida,Chicago,PROD-9236,Monitor,Office Supplies,Storage,3120.43,9,0.29,-280.84,66.76,UPI,Low
ORD-10193,2022-07-13,2022-07-15,CUST-640,Customer_257,Corporate,East,California,New York City,PROD-7349,Storage Box,Technology,Tables,1506.75,5,0.3,-150.67,78.63,Credit Card,Low
ORD-10194,2022-07-14,2022-07-16,CUST-135,Customer_224,Corporate,South,Florida,Miami,PROD-5157,Desk,Technology,Tables,477.91,8,0.04,76.47,35.83,UPI,High
ORD-10195,2022-07-15,2022-07-17,CUST-624,Customer_141,Home Office,South,Florida,Houston,PROD-1867,Storage Box,Office Supplies,Accessories,3809.17,7,0.34,-533.28,62.25,COD,High
ORD-10196,2022-07-16,2022-07-18,CUST-259,Customer_215,Consumer,Central,Florida,Miami,PROD-9210,Phone,Office Supplies,Storage,1604.52,7,0.33,-208.59,12.48,Credit Card,Low
ORD-10197,2022-07-17,2022-07-19,CUST-938,Customer_211,Corporate,East,California,New York City,PROD-1364,Office Chair,Office Supplies,Chairs,2325.02,4,0.01,441.75,63.26,UPI,Low
ORD-10198,2022-07-18,2022-07-20,CUST-798,Customer_32,Consumer,South,California,New York City,PROD-8467,Office Chair,Furniture,Storage,1222.22,2,0.04,195.56,32.86,COD,High
ORD-10199,2022-07-19,2022-07-21,CUST-342,Customer_158,Consumer,Central,Illinois,New York City,PROD-7571,Desk,Furniture,Chairs,3155.22,5,0.02,567.94,7.95,COD,Medium
ORD-10200,2022-07-20,2022-07-22,CUST-185,Customer_285,Corporate,East,Texas,Los Angeles,PROD-1579,Office Chair,Furniture,Storage,1542.37,3,0.13,107.97,32.24,COD,Medium
ORD-10201,2022-07-21,2022-07-23,CUST-895,Customer_286,Corporate,West,Texas,Houston,PROD-8674,Phone,Office Supplies,Phones,4841.7,9,0.2,0.0,50.8,COD,Low
ORD-10202,2022-07-22,2022-07-24,CUST-677,Customer_144,Consumer,East,Illinois,Miami,PROD-9737,Phone,Office Supplies,Storage,3529.59,6,0.21,-35.3,13.94,Credit Card,Medium
ORD-10203,2022-07-23,2022-07-25,CUST-781,Customer_19,Consumer,East,Illinois,Miami,PROD-7468,Phone,Furniture,Accessories,726.78,1,0.11,65.41,74.3,UPI,Low
ORD-10204,2022-07-24,2022-07-26,CUST-656,Customer_18,Home Office,South,Florida,Chicago,PROD-5150,Laptop,Technology,Chairs,2112.64,3,0.36,-338.02,10.83,Credit Card,Low
ORD-10205,2022-07-25,2022-07-27,CUST-673,Customer_257,Home Office,Central,Illinois,New York City,PROD-4039,Phone,Furniture,Tables,1957.83,4,0.15,97.89,74.75,UPI,Low
ORD-10206,2022-07-26,2022-07-28,CUST-745,Customer_78,Corporate,Central,New York,New York City,PROD-5137,Phone,Technology,Accessories,2694.52,9,0.02,485.01,58.04,COD,High
ORD-10207,2022-07-27,2022-07-29,CUST-895,Customer_175,Home Office,South,Texas,New York City,PROD-1452,Laptop,Office Supplies,Chairs,4217.56,6,0.12,337.4,29.73,Credit Card,Medium
ORD-10208,2022-07-28,2022-07-30,CUST-127,Customer_194,Home Office,East,Illinois,Miami,PROD-7537,Storage Box,Office Supplies,Chairs,2937.94,4,0.21,-29.38,34.31,COD,High
ORD-10209,2022-07-29,2022-07-31,CUST-719,Customer_113,Home Office,West,New York,Chicago,PROD-2381,Printer,Furniture,Tables,354.71,1,0.16,14.19,60.56,UPI,Medium
ORD-10210,2022-07-30,2022-08-01,CUST-655,Customer_114,Home Office,East,New York,Los Angeles,PROD-9154,Office Chair,Furniture,Phones,3294.31,8,0.11,296.49,50.11,COD,High
ORD-10211,2022-07-31,2022-08-02,CUST-439,Customer_222,Consumer,East,New York,Houston,PROD-2467,Phone,Office Supplies,Accessories,90.91,2,0.05,13.64,55.37,Credit Card,High
ORD-10212,2022-08-01,2022-08-03,CUST-897,Customer_166,Corporate,West,New York,Los Angeles,PROD-3738,Office Chair,Furniture,Tables,3910.8,8,0.33,-508.4,34.19,Credit Card,Low
ORD-10213,2022-08-02,2022-08-04,CUST-430,Customer_132,Home Office,South,Florida,Miami,PROD-8572,Desk,Office Supplies,Tables,3349.85,6,0.4,-669.97,41.59,UPI,Low
ORD-10214,2022-08-03,2022-08-05,CUST-739,Customer_264,Consumer,Central,New York,New York City,PROD-7747,Office Chair,Office Supplies,Phones,1578.49,8,0.13,110.49,79.24,UPI,High
ORD-10215,2022-08-04,2022-08-06,CUST-605,Customer_55,Consumer,South,Florida,Houston,PROD-1880,Monitor,Technology,Accessories,1497.59,6,0.15,74.88,21.04,Credit Card,Medium
ORD-10216,2022-08-05,2022-08-07,CUST-447,Customer_131,Consumer,South,Florida,Miami,PROD-4149,Storage Box,Furniture,Tables,4001.45,5,0.25,-200.07,36.34,Credit Card,Medium
ORD-10217,2022-08-06,2022-08-08,CUST-572,Customer_288,Home Office,East,New York,Miami,PROD-9276,Laptop,Office Supplies,Phones,3927.52,5,0.29,-353.48,26.89,Credit Card,Low
ORD-10218,2022-08-07,2022-08-09,CUST-330,Customer_266,Home Office,Central,Texas,Miami,PROD-8892,Office Chair,Furniture,Accessories,1793.9,8,0.16,71.76,62.38,Credit Card,Low
ORD-10219,2022-08-08,2022-08-10,CUST-289,Customer_162,Corporate,Central,New York,Houston,PROD-5144,Office Chair,Technology,Storage,1529.79,7,0.36,-244.77,62.3,UPI,Medium
ORD-10220,2022-08-09,2022-08-11,CUST-324,Customer_87,Home Office,South,New York,Houston,PROD-2168,Office Chair,Technology,Chairs,2821.13,8,0.22,-56.42,26.93,Credit Card,Medium
ORD-10221,2022-08-10,2022-08-12,CUST-484,Customer_55,Home Office,West,New York,Chicago,PROD-4129,Printer,Furniture,Phones,91.41,8,0.18,1.83,11.1,UPI,Medium
ORD-10222,2022-08-11,2022-08-13,CUST-476,Customer_288,Consumer,South,Texas,Chicago,PROD-4645,Printer,Furniture,Chairs,459.2,7,0.26,-27.55,5.86,Credit Card,Low
ORD-10223,2022-08-12,2022-08-14,CUST-382,Customer_178,Corporate,West,California,Los Angeles,PROD-3526,Desk,Office Supplies,Storage,674.54,2,0.38,-121.42,37.06,Credit Card,Medium
ORD-10224,2022-08-13,2022-08-15,CUST-732,Customer_8,Home Office,Central,California,Houston,PROD-4516,Laptop,Technology,Tables,967.79,9,0.32,-116.13,35.78,COD,Low
ORD-10225,2022-08-14,2022-08-16,CUST-727,Customer_247,Home Office,South,Florida,Houston,PROD-4367,Office Chair,Technology,Tables,2584.49,7,0.02,465.21,79.13,COD,High
ORD-10226,2022-08-15,2022-08-17,CUST-844,Customer_255,Consumer,East,Florida,Houston,PROD-8338,Office Chair,Technology,Accessories,4961.6,6,0.13,347.31,40.24,Credit Card,High
ORD-10227,2022-08-16,2022-08-18,CUST-358,Customer_54,Consumer,South,Texas,Chicago,PROD-4555,Office Chair,Furniture,Phones,3280.44,9,0.19,32.8,24.23,UPI,High
ORD-10228,2022-08-17,2022-08-19,CUST-458,Customer_249,Home Office,Central,Illinois,Miami,PROD-6111,Office Chair,Office Supplies,Phones,353.43,1,0.13,24.74,71.84,Credit Card,Medium
ORD-10229,2022-08-18,2022-08-20,CUST-809,Customer_239,Corporate,East,California,New York City,PROD-7752,Printer,Furniture,Accessories,2651.62,2,0.28,-212.13,41.83,COD,Low
ORD-10230,2022-08-19,2022-08-21,CUST-555,Customer_229,Corporate,East,Florida,Chicago,PROD-1445,Storage Box,Furniture,Chairs,2508.39,1,0.33,-326.09,49.94,Credit Card,Medium
ORD-10231,2022-08-20,2022-08-22,CUST-510,Customer_67,Consumer,West,California,Houston,PROD-7364,Storage Box,Furniture,Tables,763.63,3,0.29,-68.73,12.18,COD,Low
ORD-10232,2022-08-21,2022-08-23,CUST-748,Customer_51,Consumer,East,Texas,Chicago,PROD-4626,Desk,Office Supplies,Tables,4605.35,5,0.4,-921.07,33.72,Credit Card,Medium
ORD-10233,2022-08-22,2022-08-24,CUST-417,Customer_97,Home Office,East,Texas,Los Angeles,PROD-5016,Monitor,Furniture,Phones,2231.79,1,0.11,200.86,75.82,Credit Card,High
ORD-10234,2022-08-23,2022-08-25,CUST-776,Customer_92,Consumer,South,Illinois,Houston,PROD-4875,Phone,Technology,Phones,4973.07,4,0.35,-745.96,49.21,UPI,Low
ORD-10235,2022-08-24,2022-08-26,CUST-324,Customer_264,Home Office,Central,Illinois,Los Angeles,PROD-6497,Laptop,Technology,Accessories,2129.36,8,0.31,-234.23,30.84,COD,Medium
ORD-10236,2022-08-25,2022-08-27,CUST-918,Customer_291,Corporate,West,Texas,Houston,PROD-7238,Storage Box,Technology,Storage,3059.39,6,0.14,183.56,51.93,COD,Low
ORD-10237,2022-08-26,2022-08-28,CUST-333,Customer_96,Corporate,South,Florida,Chicago,PROD-1261,Monitor,Office Supplies,Chairs,568.57,1,0.29,-51.17,73.28,COD,Low
ORD-10238,2022-08-27,2022-08-29,CUST-783,Customer_88,Home Office,East,California,Miami,PROD-5992,Office Chair,Furniture,Storage,2298.43,1,0.04,367.75,25.55,UPI,Medium
ORD-10239,2022-08-28,2022-08-30,CUST-763,Customer_78,Consumer,East,New York,New York City,PROD-5025,Storage Box,Office Supplies,Storage,1231.89,3,0.32,-147.83,42.88,Credit Card,Medium
ORD-10240,2022-08-29,2022-08-31,CUST-926,Customer_288,Corporate,West,Illinois,Los Angeles,PROD-9283,Desk,Furniture,Phones,4186.05,8,0.21,-41.86,76.9,UPI,Low
ORD-10241,2022-08-30,2022-09-01,CUST-473,Customer_120,Consumer,Central,New York,Chicago,PROD-5222,Phone,Technology,Phones,3930.4,8,0.12,314.43,17.93,Credit Card,Low
ORD-10242,2022-08-31,2022-09-02,CUST-771,Customer_165,Corporate,West,Florida,Miami,PROD-5175,Storage Box,Furniture,Phones,4129.69,3,0.26,-247.78,58.97,UPI,High
ORD-10243,2022-09-01,2022-09-03,CUST-707,Customer_182,Home Office,South,Illinois,Chicago,PROD-4443,Desk,Furniture,Storage,3631.87,7,0.26,-217.91,51.09,UPI,Low
ORD-10244,2022-09-02,2022-09-04,CUST-571,Customer_223,Home Office,West,New York,Los Angeles,PROD-6011,Printer,Furniture,Chairs,4171.78,3,0.08,500.61,55.98,COD,High
ORD-10245,2022-09-03,2022-09-05,CUST-332,Customer_7,Home Office,East,Florida,New York City,PROD-1693,Phone,Office Supplies,Phones,1044.1,4,0.01,198.38,31.34,UPI,High
ORD-10246,2022-09-04,2022-09-06,CUST-791,Customer_263,Corporate,South,California,Chicago,PROD-9347,Desk,Furniture,Tables,2287.62,9,0.17,68.63,28.54,Credit Card,High
ORD-10247,2022-09-05,2022-09-07,CUST-212,Customer_161,Consumer,East,Florida,Houston,PROD-2812,Monitor,Furniture,Chairs,3474.64,4,0.23,-104.24,56.32,UPI,Low
ORD-10248,2022-09-06,2022-09-08,CUST-929,Customer_151,Consumer,Central,Illinois,Miami,PROD-6724,Storage Box,Furniture,Tables,3205.09,3,0.35,-480.76,21.17,UPI,High
ORD-10249,2022-09-07,2022-09-09,CUST-596,Customer_85,Consumer,East,Texas,Chicago,PROD-2407,Printer,Office Supplies,Chairs,3595.95,5,0.37,-611.31,36.47,Credit Card,Low
ORD-10250,2022-09-08,2022-09-10,CUST-541,Customer_147,Corporate,East,California,Miami,PROD-9032,Monitor,Office Supplies,Phones,1160.08,7,0.21,-11.6,19.11,COD,Low
ORD-10251,2022-09-09,2022-09-11,CUST-663,Customer_112,Corporate,West,New York,Houston,PROD-2410,Desk,Office Supplies,Accessories,537.25,5,0.3,-53.72,5.62,Credit Card,Medium
ORD-10252,2022-09-10,2022-09-12,CUST-367,Customer_36,Corporate,East,Illinois,New York City,PROD-4497,Desk,Furniture,Phones,4588.19,4,0.18,91.76,77.75,Credit Card,Low
ORD-10253,2022-09-11,2022-09-13,CUST-609,Customer_285,Corporate,South,Texas,New York City,PROD-5372,Monitor,Technology,Storage,2822.85,8,0.3,-282.28,37.38,Credit Card,Low
ORD-10254,2022-09-12,2022-09-14,CUST-906,Customer_188,Corporate,South,Florida,Houston,PROD-8394,Storage Box,Technology,Storage,811.44,4,0.08,97.37,77.7,UPI,High
ORD-10255,2022-09-13,2022-09-15,CUST-485,Customer_82,Consumer,Central,Texas,Miami,PROD-1551,Phone,Technology,Chairs,3977.51,2,0.15,198.88,15.52,UPI,Low
ORD-10256,2022-09-14,2022-09-16,CUST-486,Customer_2,Corporate,South,Illinois,Chicago,PROD-5332,Printer,Furniture,Storage,4578.9,6,0.25,-228.94,49.05,Credit Card,Low
ORD-10257,2022-09-15,2022-09-17,CUST-212,Customer_197,Corporate,West,Illinois,Houston,PROD-1997,Office Chair,Technology,Phones,889.34,2,0.01,168.97,20.07,Credit Card,Medium
ORD-10258,2022-09-16,2022-09-18,CUST-712,Customer_11,Consumer,Central,Texas,Los Angeles,PROD-5076,Laptop,Technology,Tables,4096.19,3,0.29,-368.66,64.26,COD,Medium
ORD-10259,2022-09-17,2022-09-19,CUST-724,Customer_234,Corporate,South,Florida,Miami,PROD-7099,Phone,Technology,Phones,4669.46,1,0.33,-607.03,63.78,UPI,High
ORD-10260,2022-09-18,2022-09-20,CUST-180,Customer_195,Consumer,West,Texas,New York City,PROD-6555,Printer,Furniture,Chairs,4694.89,5,0.16,187.8,13.45,UPI,High
ORD-10261,2022-09-19,2022-09-21,CUST-798,Customer_119,Consumer,South,Illinois,Houston,PROD-5052,Monitor,Technology,Storage,4575.07,9,0.18,91.5,73.4,UPI,Medium
ORD-10262,2022-09-20,2022-09-22,CUST-212,Customer_20,Home Office,South,Illinois,New York City,PROD-6303,Desk,Technology,Tables,2754.78,2,0.34,-385.67,19.6,UPI,Medium
ORD-10263,2022-09-21,2022-09-23,CUST-101,Customer_261,Home Office,East,New York,Miami,PROD-9118,Monitor,Furniture,Accessories,1813.25,7,0.31,-199.46,50.97,Credit Card,Low
ORD-10264,2022-09-22,2022-09-24,CUST-741,Customer_293,Home Office,South,New York,New York City,PROD-7102,Printer,Office Supplies,Tables,86.0,5,0.12,6.88,78.92,Credit Card,High
ORD-10265,2022-09-23,2022-09-25,CUST-319,Customer_256,Home Office,South,California,Houston,PROD-6490,Monitor,Technology,Tables,351.52,2,0.13,24.61,71.18,COD,High
ORD-10266,2022-09-24,2022-09-26,CUST-665,Customer_222,Corporate,West,Illinois,Miami,PROD-9564,Monitor,Office Supplies,Phones,2172.75,8,0.27,-152.09,76.74,UPI,Low
ORD-10267,2022-09-25,2022-09-27,CUST-954,Customer_226,Home Office,West,New York,Los Angeles,PROD-6616,Laptop,Technology,Accessories,2026.66,6,0.23,-60.8,30.69,UPI,Low
ORD-10268,2022-09-26,2022-09-28,CUST-835,Customer_53,Consumer,East,Texas,Houston,PROD-3248,Storage Box,Furniture,Chairs,964.33,4,0.06,135.01,12.92,Credit Card,High
